transaction_id,amount,hour_of_day,day_of_week,merchant_category,transaction_type,distance_from_home,distance_from_last_txn,avg_daily_transactions,velocity_last_hour,failed_attempts_24h,account_age_days,is_international,is_fraud
TXN008669,181.32,20,1,electronics,contactless,6.0,13.5,2.0,0.0,0,1660,0,0
TXN008670,42.67,6,4,clothing,card_present,2.3,13.0,2.0,1.0,0,2082,0,0
TXN008671,46.1,14,0,gas,card_present,27.5,2.0,4.0,0.0,1,886,0,0
TXN008672,77.29,20,2,gas,card_present,41.4,1.0,4.0,3.0,1,3292,0,0
TXN008673,15.76,10,3,clothing,card_present,12.1,5.5,3.0,0.0,0,2647,0,0
TXN008674,194.78,12,3,clothing,card_present,23.9,20.2,3.0,1.0,0,574,0,0
TXN008675,34.95,16,4,electronics,card_present,26.2,6.0,1.0,1.0,0,1390,0,0
TXN008676,28.74,14,4,online,card_present,8.6,5.6,2.0,1.0,0,2493,0,0
TXN008677,50.29,17,0,grocery,card_present,32.9,8.3,5.0,3.0,1,1152,0,0
TXN008678,125.23,21,5,electronics,contactless,13.6,16.4,0.0,4.0,0,703,1,0
TXN008679,6.65,7,4,online,contactless,8.4,8.8,2.0,1.0,0,3482,1,0
TXN008680,1726.62,5,0,jewelry,online,142.3,772.8,11.0,4.0,5,2,1,1
TXN008681,41.92,21,0,travel,card_present,0.4,11.6,3.0,0.0,1,3283,0,0
TXN008682,55.94,9,5,gas,contactless,10.3,18.2,6.0,0.0,1,1106,0,0
TXN008683,80.53,15,5,travel,online,1.8,5.1,6.0,1.0,0,3317,0,0
TXN008684,107.55,22,4,grocery,contactless,15.5,2.1,3.0,2.0,0,812,1,0
TXN008685,49.11,11,1,electronics,contactless,4.9,6.2,5.0,0.0,0,2307,0,0
TXN008686,20.85,9,0,travel,contactless,8.4,3.3,2.0,2.0,1,1802,0,0
TXN008687,158.65,17,5,online,card_present,7.1,3.8,4.0,0.0,1,3289,0,0
TXN008688,155.6,16,1,online,online,18.6,17.3,3.0,0.0,0,2420,0,0
TXN008689,14.3,8,2,electronics,online,2.1,7.8,2.0,0.0,0,1590,1,0
TXN008690,59.48,22,2,electronics,card_present,37.7,23.4,2.0,3.0,0,1647,0,0
TXN008691,60.81,21,4,restaurant,online,8.6,6.2,1.0,0.0,1,543,0,0
TXN008692,63.89,21,1,restaurant,contactless,44.3,0.5,2.0,1.0,0,755,1,0
TXN008693,25.45,10,6,electronics,online,22.1,0.5,4.0,0.0,0,3586,0,0
TXN008694,6.45,9,3,electronics,online,46.0,6.3,3.0,1.0,1,3283,1,0
TXN008695,90.09,13,2,online,online,21.9,14.5,6.0,0.0,0,1979,0,0
TXN008696,39.05,13,6,electronics,card_present,6.5,5.7,3.0,2.0,0,1693,0,0
TXN008697,55.61,13,0,electronics,contactless,12.3,16.8,5.0,2.0,0,2051,0,0
TXN008698,55.37,19,5,clothing,contactless,1.2,8.5,3.0,1.0,0,2242,0,0
TXN008699,14.16,19,0,clothing,card_present,3.9,13.5,4.0,2.0,0,1780,1,0
TXN008700,39.68,6,4,travel,card_present,13.7,3.3,4.0,3.0,0,924,0,0
TXN008701,124.99,18,4,electronics,card_present,26.5,12.0,7.0,1.0,0,444,1,0
TXN008702,37.88,15,5,gas,card_present,33.1,18.0,3.0,1.0,0,3378,0,0
TXN008703,19.66,20,5,online,contactless,26.6,10.1,2.0,1.0,0,2650,1,0
TXN008704,179.92,16,0,grocery,contactless,18.1,1.8,2.0,0.0,0,1406,0,0
TXN008705,34.97,12,0,travel,online,13.8,13.9,1.0,3.0,0,1139,0,0
TXN008706,229.62,9,4,grocery,card_present,15.9,0.3,3.0,0.0,0,823,0,0
TXN008707,25.7,15,4,electronics,online,0.5,5.7,0.0,1.0,0,1888,0,0
TXN008708,142.36,10,0,clothing,card_present,0.2,3.4,2.0,2.0,0,1424,0,0
TXN008709,9.26,18,4,clothing,card_present,20.8,9.1,6.0,1.0,1,3639,0,0
TXN008710,43.78,16,1,grocery,card_present,1.7,21.9,3.0,0.0,0,1025,1,0
TXN008711,58.46,8,2,restaurant,card_present,36.6,10.7,7.0,1.0,0,2870,0,0
TXN008712,30.51,12,3,grocery,card_present,13.6,13.3,4.0,0.0,0,2316,1,0
TXN008713,18.34,21,5,electronics,online,22.1,8.2,3.0,1.0,0,2036,0,0
TXN008714,31.81,13,2,grocery,card_present,28.6,15.7,4.0,2.0,0,2324,0,0
TXN008715,186.58,10,6,online,online,26.1,3.9,2.0,2.0,0,2232,0,0
TXN008716,68.18,9,1,grocery,contactless,10.9,0.5,3.0,0.0,0,1807,0,0
TXN008717,11.07,20,0,travel,card_present,21.5,2.3,1.0,1.0,0,1486,0,0
TXN008718,147.73,15,4,grocery,card_present,29.7,7.0,4.0,0.0,0,2112,0,0
TXN008719,604.76,17,6,restaurant,online,22.5,13.4,2.0,0.0,0,777,1,0
TXN008720,59.09,20,5,electronics,contactless,15.8,18.3,4.0,0.0,0,559,1,0
TXN008721,128.6,14,1,online,card_present,13.3,1.7,0.0,1.0,0,1004,0,0
TXN008722,66.51,19,6,clothing,card_present,13.2,15.4,7.0,2.0,0,1509,0,0
TXN008723,48.59,11,5,restaurant,contactless,23.3,11.7,2.0,1.0,0,2008,1,0
TXN008724,179.55,13,0,restaurant,card_present,10.9,0.7,6.0,1.0,0,2846,0,0
TXN008725,103.75,12,1,restaurant,online,3.9,10.1,4.0,1.0,1,3232,1,0
TXN008726,63.17,7,2,electronics,card_present,1.2,5.0,3.0,0.0,0,1355,1,0
TXN008727,119.32,18,2,restaurant,online,2.4,17.6,4.0,3.0,1,1834,0,0
TXN008728,33.68,7,6,online,online,12.6,10.3,3.0,1.0,0,786,0,0
TXN008729,90.51,7,5,gas,contactless,8.8,9.4,0.0,1.0,1,3592,1,0
TXN008730,24.18,6,6,travel,card_present,4.6,0.3,3.0,3.0,0,2003,0,0
TXN008731,626.25,11,1,gas,contactless,17.2,6.7,2.0,0.0,0,2274,0,0
TXN008732,124.6,17,6,online,online,9.4,10.1,4.0,0.0,0,3317,1,0
TXN008733,75.35,6,1,grocery,contactless,2.1,14.9,1.0,2.0,1,2557,0,0
TXN008734,109.49,8,6,grocery,card_present,21.5,1.7,5.0,0.0,0,3189,0,0
TXN008735,87.06,10,1,grocery,online,27.3,28.7,2.0,1.0,0,3342,0,0
TXN008736,99.89,7,5,travel,card_present,26.5,0.0,2.0,2.0,1,2779,0,0
TXN008737,37.51,12,6,grocery,contactless,35.9,10.8,3.0,1.0,0,683,0,0
TXN008738,6.82,20,3,grocery,online,1.7,4.4,3.0,2.0,1,3257,0,0
TXN008739,23.94,9,4,gas,online,23.0,9.3,3.0,2.0,0,240,0,0
TXN008740,297.39,20,1,travel,online,0.6,5.7,4.0,2.0,1,272,0,0
TXN008741,22.72,11,5,clothing,contactless,2.6,14.3,5.0,1.0,0,2130,1,0
TXN008742,12.99,12,4,travel,card_present,42.0,7.6,2.0,1.0,0,2844,1,0
TXN008743,63.92,18,3,online,card_present,0.6,17.4,2.0,0.0,0,3515,0,0
TXN008744,87.91,13,5,online,card_present,22.7,8.3,4.0,1.0,0,2974,0,0
TXN008745,399.48,22,1,electronics,card_present,261.9,25.0,15.0,3.0,1,43,0,1
TXN008746,20.21,20,5,gas,contactless,11.4,2.6,1.0,0.0,0,701,0,0
TXN008747,52.07,8,6,gas,online,6.6,5.8,3.0,2.0,0,2508,0,0
TXN008748,24.61,21,0,electronics,card_present,28.6,24.5,3.0,1.0,0,52,0,0
TXN008749,961.41,13,4,online,card_present,14.7,0.1,3.0,2.0,0,110,0,0
TXN008750,363.27,6,1,travel,online,5.0,17.2,5.0,1.0,0,62,0,0
TXN008751,141.42,0,3,electronics,online,178.9,352.0,11.0,3.0,2,50,1,1
TXN008752,78.49,11,5,online,card_present,17.4,9.5,3.0,0.0,0,1019,0,0
TXN008753,159.75,12,0,restaurant,contactless,18.2,12.1,8.0,0.0,0,2888,0,0
TXN008754,50.24,19,4,gas,card_present,10.5,3.1,2.0,0.0,0,1764,0,0
TXN008755,18.19,17,5,gas,card_present,22.0,1.6,2.0,1.0,0,821,0,0
TXN008756,101.33,20,1,clothing,online,13.2,8.9,1.0,1.0,0,2161,0,0
TXN008757,54.95,21,3,gas,online,8.6,4.4,2.0,0.0,0,877,0,0
TXN008758,55.87,8,4,grocery,contactless,8.4,21.6,3.0,1.0,1,3336,0,0
TXN008759,51.0,21,6,grocery,contactless,22.3,5.6,5.0,3.0,1,1952,1,0
TXN008760,72.87,21,1,grocery,online,19.5,4.4,4.0,1.0,0,2281,0,0
TXN008761,11.58,17,0,online,online,20.6,8.6,1.0,2.0,0,905,0,0
TXN008762,21.57,11,4,restaurant,card_present,22.8,17.6,1.0,1.0,1,446,0,0
TXN008763,15.92,11,2,electronics,card_present,30.5,15.6,4.0,1.0,0,2862,0,0
TXN008764,32.2,17,3,restaurant,card_present,8.9,11.9,6.0,1.0,0,3447,0,0
TXN008765,109.42,14,6,restaurant,card_present,11.6,9.1,4.0,0.0,0,554,0,0
TXN008766,46.52,8,2,online,online,29.8,25.7,2.0,2.0,1,466,0,0
TXN008767,60.51,17,0,clothing,contactless,6.9,18.6,7.0,0.0,0,1849,0,0
TXN008768,630.02,19,2,online,contactless,21.3,3.5,7.0,0.0,0,2314,0,0
TXN008769,252.89,1,0,jewelry,card_present,240.2,371.8,8.0,5.0,1,32,1,1
TXN008770,290.01,20,0,online,contactless,12.7,2.6,1.0,0.0,1,1017,0,0
TXN008771,160.27,15,5,online,online,4.4,3.5,4.0,1.0,0,935,0,0
TXN008772,30.37,21,6,grocery,card_present,5.3,4.2,0.0,1.0,0,2924,1,0
TXN008773,14.49,6,2,clothing,card_present,1.7,0.7,0.0,1.0,1,1801,0,0
TXN008774,558.18,11,6,gas,contactless,22.1,5.3,1.0,0.0,0,2700,0,0
TXN008775,16.33,19,5,restaurant,card_present,9.1,27.3,3.0,3.0,0,1783,0,0
TXN008776,76.09,20,0,online,online,7.6,1.5,2.0,1.0,0,1655,1,0
TXN008777,118.91,19,4,restaurant,contactless,17.6,15.1,3.0,0.0,0,1775,0,0
TXN008778,97.72,14,0,gas,contactless,16.6,17.4,3.0,1.0,0,96,0,0
TXN008779,113.21,17,6,online,contactless,11.6,5.9,3.0,0.0,0,3018,0,0
TXN008780,29.64,19,1,online,contactless,10.0,17.3,4.0,0.0,0,3588,0,0
TXN008781,33.12,12,2,clothing,online,25.8,2.7,4.0,2.0,1,2109,0,0
TXN008782,9.2,17,4,clothing,online,19.4,0.4,7.0,0.0,1,2779,0,0
TXN008783,22.23,10,2,grocery,card_present,4.6,11.2,4.0,0.0,0,2221,0,0
TXN008784,110.56,1,5,online,online,138.8,238.7,6.0,5.0,1,48,1,1
TXN008785,208.97,20,4,gas,contactless,38.3,14.7,2.0,0.0,0,391,1,0
TXN008786,81.95,15,1,travel,online,6.0,7.9,7.0,0.0,1,3089,0,0
TXN008787,378.37,21,4,restaurant,online,10.1,7.4,0.0,1.0,0,3484,0,0
TXN008788,26.07,12,4,clothing,card_present,2.0,2.7,4.0,1.0,1,2854,0,0
TXN008789,41.17,15,0,grocery,online,0.3,4.2,3.0,3.0,0,3446,1,0
TXN008790,274.75,9,5,online,card_present,23.2,11.6,2.0,0.0,1,143,0,0
TXN008791,141.62,6,0,online,online,21.0,3.1,4.0,2.0,0,1335,0,0
TXN008792,210.94,3,6,jewelry,online,524.7,296.1,13.0,8.0,4,8,1,1
TXN008793,115.71,21,0,electronics,card_present,11.0,15.0,6.0,2.0,0,590,0,0
TXN008794,114.0,3,6,online,online,193.9,140.7,7.0,5.0,2,42,1,1
TXN008795,66.91,11,0,travel,card_present,12.3,10.2,4.0,1.0,0,1635,0,0
TXN008796,93.72,21,0,clothing,card_present,8.6,9.2,1.0,1.0,0,2899,1,0
TXN008797,108.55,16,5,electronics,card_present,14.7,5.2,4.0,2.0,0,974,0,0
TXN008798,175.84,13,0,online,online,16.9,18.2,2.0,0.0,0,727,1,0
TXN008799,82.99,8,0,restaurant,online,17.7,5.6,2.0,1.0,0,2973,0,0
TXN008800,3.66,13,6,clothing,card_present,19.3,2.0,1.0,1.0,0,2913,1,0
TXN008801,20.55,19,6,travel,card_present,8.6,17.3,1.0,0.0,0,552,1,0
TXN008802,585.6,0,6,online,card_present,353.7,254.1,7.0,5.0,2,46,1,1
TXN008803,82.51,15,4,grocery,online,3.1,4.1,3.0,2.0,0,1837,0,0
TXN008804,9.91,15,5,online,card_present,26.9,5.9,2.0,0.0,0,1237,1,0
TXN008805,54.76,14,1,gas,card_present,31.3,4.8,7.0,0.0,0,916,1,0
TXN008806,571.87,4,4,electronics,online,21.0,243.9,11.0,6.0,2,2,1,1
TXN008807,50.76,8,4,restaurant,online,22.3,1.9,2.0,1.0,0,788,0,0
TXN008808,33.22,19,4,clothing,card_present,7.9,22.7,5.0,0.0,0,2889,0,0
TXN008809,102.34,21,0,grocery,card_present,31.0,7.5,1.0,0.0,0,242,0,0
TXN008810,91.51,8,1,restaurant,card_present,16.6,10.0,4.0,1.0,1,2330,0,0
TXN008811,95.25,17,3,travel,contactless,16.9,9.3,3.0,1.0,0,496,1,0
TXN008812,166.78,8,2,online,contactless,15.8,14.1,6.0,2.0,1,581,0,0
TXN008813,18.2,9,4,grocery,online,2.8,3.3,3.0,0.0,0,1447,0,0
TXN008814,86.3,8,0,electronics,card_present,4.1,7.1,2.0,0.0,0,1768,0,0
TXN008815,44.04,16,4,online,card_present,15.4,11.1,1.0,2.0,0,827,0,0
TXN008816,231.29,18,1,electronics,contactless,21.4,9.4,5.0,0.0,0,2495,0,0
TXN008817,11.41,13,3,online,contactless,1.5,8.3,1.0,0.0,0,3013,0,0
TXN008818,52.68,7,3,gas,card_present,14.0,2.0,4.0,4.0,0,2989,0,0
TXN008819,35.31,7,5,restaurant,card_present,2.9,6.4,5.0,1.0,0,775,1,0
TXN008820,20.7,15,3,restaurant,contactless,11.0,6.3,4.0,2.0,1,677,1,0
TXN008821,373.72,12,1,restaurant,card_present,1.8,17.2,3.0,0.0,1,3364,1,0
TXN008822,20.32,8,3,clothing,card_present,22.5,2.8,7.0,1.0,0,3538,0,0
TXN008823,25.82,19,2,gas,card_present,21.2,13.5,2.0,0.0,0,2133,0,0
TXN008824,18.77,15,3,clothing,card_present,16.5,3.7,2.0,1.0,0,417,0,0
TXN008825,33.81,18,0,travel,card_present,11.2,3.5,5.0,0.0,0,3514,0,0
TXN008826,37.37,22,5,clothing,online,15.4,4.3,0.0,1.0,1,1159,0,0
TXN008827,56.23,16,1,gas,card_present,30.1,7.4,3.0,2.0,0,2075,0,0
TXN008828,88.19,16,2,grocery,card_present,2.9,19.1,3.0,1.0,0,1061,0,0
TXN008829,32.26,9,2,travel,contactless,36.8,7.5,4.0,0.0,0,2597,0,0
TXN008830,609.49,14,0,clothing,online,16.1,12.5,3.0,1.0,0,2832,0,0
TXN008831,37.63,7,5,electronics,card_present,13.5,0.7,4.0,2.0,0,1712,1,0
TXN008832,243.48,14,0,travel,card_present,11.1,4.9,4.0,0.0,0,1709,0,0
TXN008833,68.87,13,3,travel,card_present,10.8,3.1,3.0,2.0,0,1450,0,0
TXN008834,21.0,9,5,gas,card_present,11.2,8.0,4.0,0.0,0,3583,0,0
TXN008835,25.49,21,6,grocery,card_present,23.7,7.8,2.0,3.0,0,1393,0,0
TXN008836,23.61,13,6,electronics,card_present,18.4,6.2,2.0,0.0,0,2785,1,0
TXN008837,48.07,8,2,travel,online,21.0,8.3,2.0,1.0,0,105,0,0
TXN008838,58.88,19,6,restaurant,card_present,21.7,10.1,1.0,1.0,0,1597,1,0
TXN008839,106.44,18,4,gas,card_present,14.6,5.6,4.0,1.0,0,885,1,0
TXN008840,271.97,21,1,electronics,card_present,5.3,26.4,3.0,1.0,0,1908,1,0
TXN008841,38.35,12,3,clothing,online,3.0,9.0,4.0,1.0,1,3538,0,0
TXN008842,33.9,21,3,travel,contactless,0.4,8.4,2.0,1.0,0,2403,0,0
TXN008843,63.36,21,3,gas,online,12.3,10.2,4.0,1.0,0,3110,0,0
TXN008844,252.74,14,6,gas,online,5.9,9.3,5.0,1.0,0,2131,0,0
TXN008845,462.01,12,1,gas,online,15.8,5.2,3.0,1.0,0,531,0,0
TXN008846,51.4,9,3,online,card_present,20.8,9.1,3.0,1.0,0,2126,0,0
TXN008847,242.43,11,4,travel,online,12.9,15.7,2.0,0.0,0,581,1,0
TXN008848,122.69,8,2,clothing,online,2.9,21.2,4.0,2.0,1,3458,0,0
TXN008849,122.53,21,3,restaurant,card_present,21.0,12.4,4.0,0.0,1,124,0,0
TXN008850,5752.26,2,0,travel,online,195.1,409.1,9.0,5.0,4,44,0,1
TXN008851,13.17,20,6,restaurant,card_present,17.4,8.1,3.0,4.0,1,2692,0,0
TXN008852,32.31,9,4,grocery,card_present,6.1,6.3,5.0,0.0,0,893,1,0
TXN008853,59.58,21,4,travel,online,13.3,30.2,3.0,1.0,0,1053,0,0
TXN008854,74.27,12,2,grocery,contactless,14.7,1.9,3.0,0.0,1,2333,0,0
TXN008855,43.45,9,1,electronics,online,16.6,2.4,3.0,0.0,0,1695,0,0
TXN008856,6.75,12,3,electronics,card_present,11.8,7.6,1.0,0.0,0,3485,0,0
TXN008857,23.6,19,6,restaurant,card_present,21.0,18.3,1.0,3.0,0,66,0,0
TXN008858,200.69,22,0,grocery,card_present,8.3,19.2,5.0,1.0,0,1354,1,0
TXN008859,118.08,13,6,electronics,online,20.3,15.0,2.0,2.0,0,3403,0,0
TXN008860,55.61,19,4,restaurant,online,22.8,2.9,3.0,1.0,0,3553,0,0
TXN008861,12.4,14,2,electronics,card_present,12.4,5.3,4.0,0.0,0,2023,0,0
TXN008862,29.0,11,4,electronics,contactless,20.3,15.8,4.0,3.0,0,1921,0,0
TXN008863,26.25,22,0,gas,contactless,3.9,8.8,7.0,1.0,0,440,0,0
TXN008864,95.57,22,2,travel,card_present,19.4,0.4,3.0,2.0,0,2192,0,0
TXN008865,32.79,6,5,restaurant,card_present,4.9,14.5,5.0,2.0,1,2580,0,0
TXN008866,71.53,16,3,restaurant,contactless,20.4,5.0,6.0,3.0,0,1995,0,0
TXN008867,6.03,20,6,clothing,card_present,10.3,3.5,4.0,0.0,0,2261,0,0
TXN008868,162.37,7,2,travel,card_present,13.7,2.2,0.0,1.0,0,1533,1,0
TXN008869,17.22,13,4,travel,card_present,22.5,8.7,4.0,0.0,0,2358,0,0
TXN008870,40.78,18,5,clothing,contactless,0.4,8.5,3.0,1.0,0,3574,1,0
TXN008871,41.57,20,2,travel,card_present,12.0,28.4,4.0,2.0,0,2533,0,0
TXN008872,51.72,3,0,travel,card_present,137.5,144.7,11.0,6.0,1,22,0,1
TXN008873,29.44,10,5,electronics,card_present,6.4,0.7,2.0,0.0,0,2464,0,0
TXN008874,69.66,7,3,clothing,card_present,44.8,15.4,0.0,0.0,0,3230,0,0
TXN008875,45.46,14,5,travel,online,26.1,17.7,4.0,1.0,0,2890,0,0
TXN008876,136.9,6,5,travel,card_present,13.7,3.7,2.0,2.0,0,2101,1,0
TXN008877,81.09,22,4,grocery,card_present,6.0,1.0,1.0,1.0,0,97,0,0
TXN008878,1209.91,12,6,gas,online,43.1,12.9,1.0,1.0,0,368,0,0
TXN008879,57.0,11,4,grocery,online,19.0,17.8,1.0,0.0,0,2796,0,0
TXN008880,7.07,21,5,gas,card_present,41.9,13.5,3.0,0.0,0,2126,0,0
TXN008881,280.55,7,4,travel,online,5.0,1.6,2.0,1.0,0,1544,0,0
TXN008882,35.33,17,1,clothing,online,24.1,0.2,4.0,0.0,0,3190,1,0
TXN008883,3.98,9,5,clothing,online,4.2,11.6,1.0,0.0,1,3291,1,0
TXN008884,171.83,18,4,restaurant,online,3.8,2.9,7.0,0.0,1,3643,1,0
TXN008885,55.68,6,6,clothing,card_present,10.9,23.3,4.0,1.0,0,3262,0,0
TXN008886,22.94,8,3,online,online,14.0,12.3,1.0,1.0,0,3019,0,0
TXN008887,15.51,12,1,gas,online,10.2,1.4,2.0,1.0,1,1779,0,0
TXN008888,147.24,21,1,grocery,card_present,12.6,8.3,5.0,2.0,0,3490,0,0
TXN008889,79.9,12,6,grocery,contactless,10.3,0.2,5.0,2.0,0,3273,0,0
TXN008890,15.09,11,1,electronics,card_present,2.9,23.0,1.0,0.0,0,2611,0,0
TXN008891,93.36,7,5,gas,card_present,4.9,17.6,3.0,0.0,0,3260,0,0
TXN008892,9.21,14,6,grocery,card_present,14.6,0.8,1.0,2.0,0,1789,0,0
TXN008893,184.28,7,3,electronics,online,33.9,5.3,4.0,1.0,0,2065,0,0
TXN008894,33.38,8,5,electronics,online,10.0,17.0,4.0,0.0,0,985,0,0
TXN008895,51.92,22,4,online,contactless,3.3,0.7,2.0,0.0,0,2565,0,0
TXN008896,16.5,22,2,gas,card_present,12.7,3.7,2.0,0.0,0,316,1,0
TXN008897,32.58,17,3,grocery,card_present,7.3,7.9,6.0,1.0,0,2345,0,0
TXN008898,16.67,6,2,grocery,contactless,6.0,15.5,2.0,0.0,0,524,0,0
TXN008899,177.42,22,2,online,contactless,33.5,17.2,0.0,0.0,0,3490,0,0
TXN008900,3369.97,2,3,electronics,online,300.6,87.6,7.0,3.0,3,14,1,1
TXN008901,22.18,10,1,travel,online,9.0,1.7,2.0,1.0,0,3249,1,0
TXN008902,41.95,19,1,clothing,card_present,18.9,8.2,3.0,4.0,0,1152,0,0
TXN008903,260.22,18,5,gas,online,14.9,4.3,3.0,0.0,0,3245,0,0
TXN008904,65.15,12,5,electronics,online,4.6,0.8,3.0,1.0,0,1430,0,0
TXN008905,50.56,4,3,online,card_present,314.6,508.3,8.0,5.0,1,27,1,1
TXN008906,28.45,15,2,grocery,card_present,31.3,10.6,5.0,4.0,1,401,0,0
TXN008907,40.08,20,3,gas,contactless,37.7,4.8,4.0,0.0,0,3553,0,0
TXN008908,35.36,20,5,electronics,online,13.8,11.2,3.0,2.0,0,290,0,0
TXN008909,78.84,20,1,grocery,contactless,1.6,6.3,3.0,2.0,0,1124,0,0
TXN008910,46.43,12,3,travel,online,13.8,9.1,4.0,0.0,1,2921,0,0
TXN008911,128.06,12,3,travel,contactless,15.2,3.6,2.0,1.0,1,1093,0,0
TXN008912,181.75,2,4,jewelry,online,132.5,32.7,6.0,4.0,2,51,1,1
TXN008913,58.89,19,3,grocery,online,1.3,4.6,3.0,2.0,1,2346,0,0
TXN008914,192.33,19,3,clothing,card_present,9.2,6.5,1.0,0.0,0,2349,0,0
TXN008915,58.52,6,1,online,online,21.7,4.0,3.0,1.0,0,1576,0,0
TXN008916,56.38,21,3,clothing,card_present,41.0,23.2,6.0,1.0,0,3287,0,0
TXN008917,106.02,7,5,travel,online,2.4,7.7,5.0,1.0,0,149,0,0
TXN008918,74.22,14,3,online,online,5.8,2.7,3.0,1.0,0,2510,0,0
TXN008919,161.72,21,0,clothing,card_present,9.5,9.9,3.0,1.0,0,2563,0,0
TXN008920,48.05,6,2,restaurant,card_present,0.4,2.3,6.0,0.0,0,797,0,0
TXN008921,39.84,13,0,clothing,card_present,22.2,10.7,4.0,2.0,1,2487,0,0
TXN008922,30.27,10,1,clothing,online,7.8,14.2,3.0,1.0,1,1517,0,0
TXN008923,28.75,19,1,restaurant,contactless,6.5,0.4,4.0,2.0,0,268,1,0
TXN008924,17.59,21,0,restaurant,online,14.8,20.3,8.0,2.0,1,1961,0,0
TXN008925,362.2,14,1,electronics,card_present,27.9,7.1,1.0,0.0,0,1032,0,0
TXN008926,49.44,11,6,gas,card_present,8.4,0.6,1.0,2.0,1,205,0,0
TXN008927,543.97,11,2,online,card_present,13.6,6.6,4.0,0.0,1,788,0,0
TXN008928,15.27,8,1,travel,card_present,39.5,0.6,2.0,1.0,0,1389,0,0
TXN008929,16.02,14,6,gas,card_present,8.9,1.4,1.0,0.0,0,792,0,0
TXN008930,51.58,10,4,travel,card_present,23.9,2.4,7.0,3.0,0,2544,0,0
TXN008931,46.81,17,5,grocery,card_present,21.7,12.4,1.0,1.0,0,2888,0,0
TXN008932,51.55,9,2,gas,card_present,21.4,7.5,4.0,2.0,0,991,0,0
TXN008933,15.71,8,2,gas,online,13.2,6.4,7.0,1.0,0,3373,0,0
TXN008934,32.92,22,6,restaurant,card_present,32.0,4.2,2.0,0.0,0,1657,0,0
TXN008935,466.01,4,5,electronics,online,181.4,15.3,8.0,2.0,1,41,1,1
TXN008936,172.1,8,4,restaurant,card_present,33.5,10.9,6.0,3.0,0,3127,1,0
TXN008937,309.49,18,5,gas,card_present,6.0,4.5,5.0,1.0,0,3223,0,0
TXN008938,58.73,17,1,gas,contactless,20.7,2.3,2.0,3.0,0,1076,1,0
TXN008939,154.48,21,6,clothing,online,31.4,22.1,5.0,0.0,0,1707,0,0
TXN008940,17.91,12,6,gas,contactless,12.8,5.5,4.0,1.0,0,2375,0,0
TXN008941,76.2,12,4,travel,card_present,26.5,4.2,0.0,0.0,0,1797,0,0
TXN008942,76.6,18,3,electronics,card_present,22.1,2.3,2.0,2.0,0,1347,1,0
TXN008943,16.75,19,2,travel,contactless,18.1,15.0,2.0,3.0,0,1035,0,0
TXN008944,5.61,15,6,electronics,card_present,12.9,3.4,3.0,1.0,0,1503,0,0
TXN008945,168.82,13,5,online,online,26.4,10.9,4.0,1.0,0,284,0,0
TXN008946,92.84,14,5,grocery,online,34.0,3.6,1.0,1.0,0,535,0,0
TXN008947,20.0,14,0,grocery,contactless,32.9,9.7,4.0,2.0,0,3227,0,0
TXN008948,63.86,19,1,grocery,online,32.1,22.5,2.0,0.0,1,2139,1,0
TXN008949,55.02,13,5,online,online,39.1,0.1,2.0,1.0,0,3473,1,0
TXN008950,153.09,15,4,clothing,online,9.8,4.2,4.0,2.0,0,1765,0,0
TXN008951,15.56,16,5,restaurant,online,22.3,12.4,4.0,0.0,0,1840,0,0
TXN008952,145.25,17,3,clothing,card_present,21.5,0.6,3.0,0.0,0,3636,1,0
TXN008953,37.61,7,6,grocery,card_present,6.4,3.5,1.0,0.0,1,699,1,0
TXN008954,68.91,18,1,online,online,10.4,4.9,3.0,1.0,0,2462,0,0
TXN008955,50.21,19,6,online,card_present,9.5,0.5,2.0,5.0,0,1977,0,0
TXN008956,14.27,18,1,restaurant,online,14.9,16.0,3.0,0.0,0,3608,0,0
TXN008957,482.3,7,1,gas,card_present,5.9,9.0,3.0,0.0,0,3185,1,0
TXN008958,34.86,20,2,restaurant,card_present,15.3,15.2,2.0,1.0,0,541,0,0
TXN008959,42.17,6,6,gas,online,11.3,29.6,1.0,1.0,1,1167,0,0
TXN008960,266.96,22,4,jewelry,card_present,204.3,329.5,8.0,5.0,3,31,1,1
TXN008961,18.74,19,6,grocery,contactless,26.7,0.2,5.0,0.0,1,2966,0,0
TXN008962,329.8,18,1,gas,card_present,23.5,2.0,4.0,1.0,0,3577,0,0
TXN008963,36.2,11,1,restaurant,card_present,7.9,2.8,1.0,0.0,0,2859,0,0
TXN008964,29.17,19,1,online,online,19.5,0.4,6.0,1.0,0,1686,0,0
TXN008965,30.49,20,0,clothing,online,1.8,8.9,3.0,1.0,0,2791,0,0
TXN008966,30.72,23,0,travel,card_present,298.8,497.7,7.0,3.0,4,14,1,1
TXN008967,25.64,14,5,clothing,online,1.8,7.5,3.0,2.0,1,1336,0,0
TXN008968,11.57,8,5,electronics,card_present,28.8,6.7,3.0,1.0,0,3397,1,0
TXN008969,177.71,11,2,online,contactless,15.4,17.6,1.0,0.0,0,450,0,0
TXN008970,132.32,13,6,gas,card_present,0.6,2.5,3.0,2.0,0,3476,1,0
TXN008971,34.81,8,0,online,card_present,5.4,5.8,0.0,0.0,0,663,0,0
TXN008972,46.86,8,5,travel,online,4.2,10.7,4.0,3.0,0,1015,0,0
